is_return,is_sharpe,is_maxdd,is_trades,is_trades_yr,bh_return_is,oos_return,oos_sharpe,oos_maxdd,oos_trades,oos_trades_yr,bh_return,vs_bh,leader,follower,lag,threshold,hold_days,correlation,stability
-0.24,0.4376,23.47,4,5.5,125.69,-7.81,-8.5491,7.81,2,6.5,1.31,-9.12,FNGU,GGLL,20,0.07,5,0.176206,0.2075
-1.62,0.5726,38.64,4,5.5,125.69,6.4,3.9552,0.0,2,6.5,1.31,5.09,FNGU,GGLL,20,0.07,10,0.176206,0.2075
-18.99,-0.6404,32.59,3,4.2,125.69,7.12,0.0,0.0,1,3.2,1.31,5.81,FNGU,GGLL,20,0.07,20,0.176206,0.2075
2.39,2.2263,2.94,8,11.1,62.0,-0.02,-0.1156,0.93,3,9.7,3.35,-3.38,FNGU,GOOGL,20,0.01,1,0.177128,0.2064
-5.09,-2.6709,5.91,7,9.7,62.0,-1.13,-2.0914,2.47,3,9.7,3.35,-4.48,FNGU,GOOGL,20,0.01,3,0.177128,0.2064
8.93,2.7786,3.11,6,8.3,62.0,4.56,26.1223,0.0,2,6.5,3.35,1.21,FNGU,GOOGL,20,0.01,5,0.177128,0.2064
1.19,0.3093,10.41,5,6.9,62.0,6.05,2.78,0.85,2,6.5,3.35,2.7,FNGU,GOOGL,20,0.01,10,0.177128,0.2064
5.4,0.7297,8.57,4,5.5,62.0,-6.72,0.0,6.72,1,3.2,3.35,-10.07,FNGU,GOOGL,20,0.01,20,0.177128,0.2064
1.05,1.1311,3.88,8,11.1,62.0,0.13,0.4834,1.61,3,9.7,3.35,-3.22,FNGU,GOOGL,20,0.02,1,0.177128,0.2064
-8.31,-5.7183,9.95,7,9.7,62.0,4.72,7.516,0.22,3,9.7,3.35,1.37,FNGU,GOOGL,20,0.02,3,0.177128,0.2064
-8.98,-1.661,17.42,6,8.3,62.0,2.76,5.8152,0.0,2,6.5,3.35,-0.59,FNGU,GOOGL,20,0.02,5,0.177128,0.2064
3.17,0.6222,6.82,5,6.9,62.0,7.0,2.3283,1.88,2,6.5,3.35,3.65,FNGU,GOOGL,20,0.02,10,0.177128,0.2064
5.4,0.7297,8.57,4,5.5,62.0,-9.13,0.0,9.13,1,3.2,3.35,-12.48,FNGU,GOOGL,20,0.02,20,0.177128,0.2064
1.05,1.1311,3.88,8,11.1,62.0,-0.54,-1.2481,2.26,3,9.7,3.35,-3.89,FNGU,GOOGL,20,0.03,1,0.177128,0.2064
-6.79,-4.9951,8.46,7,9.7,62.0,1.93,2.0055,2.54,3,9.7,3.35,-1.42,FNGU,GOOGL,20,0.03,3,0.177128,0.2064
-5.76,-0.9271,14.5,6,8.3,62.0,5.33,5.4029,0.0,2,6.5,3.35,1.98,FNGU,GOOGL,20,0.03,5,0.177128,0.2064
-0.6,0.1336,14.93,5,6.9,62.0,9.53,2.5611,1.88,2,6.5,3.35,6.17,FNGU,GOOGL,20,0.03,10,0.177128,0.2064
21.52,5.1816,0.0,4,5.5,62.0,-9.13,0.0,9.13,1,3.2,3.35,-12.48,FNGU,GOOGL,20,0.03,20,0.177128,0.2064
-11.03,-17.3735,11.03,6,8.3,62.0,1.77,9.561,0.15,2,6.5,3.35,-1.59,FNGU,GOOGL,20,0.05,1,0.177128,0.2064
-12.35,-6.764,12.35,4,5.5,62.0,4.95,14.2427,0.0,2,6.5,3.35,1.59,FNGU,GOOGL,20,0.05,3,0.177128,0.2064
-1.68,-0.1674,12.3,4,5.5,62.0,-2.25,-4.298,2.44,2,6.5,3.35,-5.6,FNGU,GOOGL,20,0.05,5,0.177128,0.2064
2.67,0.5204,18.78,4,5.5,62.0,-3.25,-23.8438,3.25,2,6.5,3.35,-6.6,FNGU,GOOGL,20,0.05,10,0.177128,0.2064
-2.28,-0.0405,15.23,3,4.2,62.0,-9.13,0.0,9.13,1,3.2,3.35,-12.48,FNGU,GOOGL,20,0.05,20,0.177128,0.2064
-9.58,-18.04,9.58,5,6.9,62.0,-0.92,-43.0679,0.92,2,6.5,3.35,-4.28,FNGU,GOOGL,20,0.07,1,0.177128,0.2064
-10.47,-4.6425,12.87,4,5.5,62.0,-3.92,-10.4737,3.92,2,6.5,3.35,-7.27,FNGU,GOOGL,20,0.07,3,0.177128,0.2064
0.08,0.2445,12.3,4,5.5,62.0,-4.55,-8.4438,4.55,2,6.5,3.35,-7.9,FNGU,GOOGL,20,0.07,5,0.177128,0.2064
3.85,0.6219,18.78,4,5.5,62.0,2.58,2.6595,0.43,2,6.5,3.35,-0.77,FNGU,GOOGL,20,0.07,10,0.177128,0.2064
-8.86,-0.7335,16.52,3,4.2,62.0,3.82,0.0,0.0,1,3.2,3.35,0.47,FNGU,GOOGL,20,0.07,20,0.177128,0.2064
-7.2,-3.4376,11.21,8,10.6,-0.69,-6.63,-20.8428,6.63,3,9.1,-34.49,27.86,ROBN,IBIT,20,0.01,1,0.188513,0.1916
-14.52,-2.6016,14.52,7,9.2,-0.69,-5.02,-6.0087,5.16,3,9.1,-34.49,29.47,ROBN,IBIT,20,0.01,3,0.188513,0.1916
-24.5,-6.9465,26.98,7,9.2,-0.69,-3.54,-1.537,6.13,3,9.1,-34.49,30.94,ROBN,IBIT,20,0.01,5,0.188513,0.1916
7.37,0.9734,6.0,6,7.9,-0.69,-26.57,-10.0558,26.57,2,6.1,-34.49,7.91,ROBN,IBIT,20,0.01,10,0.188513,0.1916
-12.9,-1.8676,12.9,4,5.3,-0.69,3.68,8.8943,0.0,2,6.1,-34.49,38.17,ROBN,IBIT,20,0.01,20,0.188513,0.1916
-4.34,-3.6173,5.72,8,10.6,-0.69,-6.63,-20.8428,6.63,3,9.1,-34.49,27.86,ROBN,IBIT,20,0.02,1,0.188513,0.1916
-15.13,-2.9262,15.15,7,9.2,-0.69,-5.02,-6.0087,5.16,3,9.1,-34.49,29.47,ROBN,IBIT,20,0.02,3,0.188513,0.1916
-25.7,-7.2179,28.15,7,9.2,-0.69,-3.54,-1.537,6.13,3,9.1,-34.49,30.94,ROBN,IBIT,20,0.02,5,0.188513,0.1916
6.27,0.8463,6.0,6,7.9,-0.69,-26.57,-10.0558,26.57,2,6.1,-34.49,7.91,ROBN,IBIT,20,0.02,10,0.188513,0.1916
-12.9,-1.8676,12.9,4,5.3,-0.69,3.68,8.8943,0.0,2,6.1,-34.49,38.17,ROBN,IBIT,20,0.02,20,0.188513,0.1916
-4.84,-4.0374,8.12,8,10.6,-0.69,-6.63,-20.8428,6.63,3,9.1,-34.49,27.86,ROBN,IBIT,20,0.03,1,0.188513,0.1916
-14.5,-5.803,14.52,7,9.2,-0.69,-5.02,-6.0087,5.16,3,9.1,-34.49,29.47,ROBN,IBIT,20,0.03,3,0.188513,0.1916
-14.45,-2.9275,17.27,7,9.2,-0.69,-3.54,-1.537,6.13,3,9.1,-34.49,30.94,ROBN,IBIT,20,0.03,5,0.188513,0.1916
8.94,1.8363,6.01,5,6.6,-0.69,-26.57,-10.0558,26.57,2,6.1,-34.49,7.91,ROBN,IBIT,20,0.03,10,0.188513,0.1916
-9.52,-0.6855,20.54,4,5.3,-0.69,-6.21,-1.7575,7.43,2,6.1,-34.49,28.27,ROBN,IBIT,20,0.03,20,0.188513,0.1916
-2.33,-2.0704,5.7,8,10.6,-0.69,-3.54,-7.334,4.48,3,9.1,-34.49,30.95,ROBN,IBIT,20,0.05,1,0.188513,0.1916
-17.49,-7.4115,17.49,7,9.2,-0.69,-2.42,-2.0471,4.61,3,9.1,-34.49,32.06,ROBN,IBIT,20,0.05,3,0.188513,0.1916
-2.21,-0.2327,10.61,7,9.2,-0.69,2.76,2.6266,1.28,2,6.1,-34.49,37.25,ROBN,IBIT,20,0.05,5,0.188513,0.1916
4.64,1.1999,6.01,5,6.6,-0.69,-26.57,-10.0558,26.57,2,6.1,-34.49,7.91,ROBN,IBIT,20,0.05,10,0.188513,0.1916
-9.52,-0.6855,20.54,4,5.3,-0.69,-6.21,-1.7575,7.43,2,6.1,-34.49,28.27,ROBN,IBIT,20,0.05,20,0.188513,0.1916
-1.24,-0.6847,5.66,7,9.2,-0.69,-6.68,-12.7317,7.59,3,9.1,-34.49,27.81,ROBN,IBIT,20,0.07,1,0.188513,0.1916
-8.54,-3.3402,10.32,7,9.2,-0.69,-4.7,-5.4405,4.84,3,9.1,-34.49,29.79,ROBN,IBIT,20,0.07,3,0.188513,0.1916
-25.98,-4.3371,30.51,6,7.9,-0.69,6.72,3.6497,1.28,2,6.1,-34.49,41.21,ROBN,IBIT,20,0.07,5,0.188513,0.1916
4.8,0.7876,10.63,5,6.6,-0.69,-26.57,-10.0558,26.57,2,6.1,-34.49,7.91,ROBN,IBIT,20,0.07,10,0.188513,0.1916
-2.76,-0.4969,8.14,4,5.3,-0.69,-6.21,-1.7575,7.43,2,6.1,-34.49,28.27,ROBN,IBIT,20,0.07,20,0.188513,0.1916
-27.68,-3.3822,39.49,5,6.9,39.1,-4.49,-97.5474,4.49,2,6.5,-34.92,30.43,GC=F,FNGU,30,0.01,1,0.17709,0.2022
-31.5,-4.3048,31.5,5,6.9,39.1,-11.54,-65.9148,11.54,2,6.5,-34.92,23.39,GC=F,FNGU,30,0.01,3,0.17709,0.2022
-32.88,-3.5079,32.88,4,5.5,39.1,-7.97,-4.7001,8.22,2,6.5,-34.92,26.95,GC=F,FNGU,30,0.01,5,0.17709,0.2022
-23.48,-1.9681,27.48,4,5.5,39.1,-5.55,0.0,5.55,1,3.2,-34.92,29.38,GC=F,FNGU,30,0.01,10,0.17709,0.2022
-74.0,-3.4998,74.0,3,4.2,39.1,-9.13,0.0,9.13,1,3.2,-34.92,25.8,GC=F,FNGU,30,0.01,20,0.17709,0.2022
-2.31,-4.0662,4.1,3,4.2,39.1,-3.45,-24.4281,3.45,2,6.5,-34.92,31.47,GC=F,FNGU,30,0.02,1,0.17709,0.2022
-1.29,-1.0394,4.38,3,4.2,39.1,-11.54,-65.9148,11.54,2,6.5,-34.92,23.39,GC=F,FNGU,30,0.02,3,0.17709,0.2022
-2.77,-2.8502,3.87,3,4.2,39.1,-2.37,-0.6338,8.22,2,6.5,-34.92,32.55,GC=F,FNGU,30,0.02,5,0.17709,0.2022
-7.0,-2.2547,8.79,2,2.8,39.1,-5.55,0.0,5.55,1,3.2,-34.92,29.38,GC=F,FNGU,30,0.02,10,0.17709,0.2022
-13.59,-3.4732,13.59,2,2.8,39.1,-9.13,0.0,9.13,1,3.2,-34.92,25.8,GC=F,FNGU,30,0.02,20,0.17709,0.2022
7.56,0.0,0.0,1,1.4,39.1,7.43,0.0,0.0,1,3.2,-34.92,42.36,GC=F,FNGU,30,0.03,1,0.17709,0.2022
7.13,0.0,0.0,1,1.4,39.1,7.74,0.0,0.0,1,3.2,-34.92,42.67,GC=F,FNGU,30,0.03,3,0.17709,0.2022
10.94,0.0,0.0,1,1.4,39.1,5.89,0.0,0.0,1,3.2,-34.92,40.81,GC=F,FNGU,30,0.03,5,0.17709,0.2022
15.62,0.0,0.0,1,1.4,39.1,5.17,0.0,0.0,1,3.2,-34.92,40.09,GC=F,FNGU,30,0.03,10,0.17709,0.2022
19.98,0.0,0.0,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.03,20,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.05,1,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.05,3,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.05,5,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.05,10,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.05,20,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.07,1,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.07,3,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.07,5,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.07,10,0.17709,0.2022
0.0,0.0,0.0,0,0.0,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,GC=F,FNGU,30,0.07,20,0.17709,0.2022
-11.57,-2.5362,19.23,8,10.6,-22.8,-11.94,-18.8021,11.94,3,9.1,-63.6,51.65,ROBN,BITU,20,0.01,1,0.188772,0.1889
-27.58,-2.4126,27.58,7,9.2,-22.8,-8.52,-5.3557,8.75,3,9.1,-63.6,55.08,ROBN,BITU,20,0.01,3,0.188772,0.1889
-41.63,-6.3456,45.38,7,9.2,-22.8,-5.11,-0.959,10.92,3,9.1,-63.6,58.49,ROBN,BITU,20,0.01,5,0.188772,0.1889
12.32,0.9407,13.79,6,7.9,-22.8,-47.17,-10.6898,47.17,2,6.1,-63.6,16.43,ROBN,BITU,20,0.01,10,0.188772,0.1889
-24.5,-1.9358,24.5,4,5.3,-22.8,12.13,2.8795,0.0,2,6.1,-63.6,75.72,ROBN,BITU,20,0.01,20,0.188772,0.1889
-5.26,-1.9729,10.01,8,10.6,-22.8,-11.94,-18.8021,11.94,3,9.1,-63.6,51.65,ROBN,BITU,20,0.02,1,0.188772,0.1889
-27.78,-2.668,28.0,7,9.2,-22.8,-8.52,-5.3557,8.75,3,9.1,-63.6,55.08,ROBN,BITU,20,0.02,3,0.188772,0.1889
-43.65,-6.6411,47.27,7,9.2,-22.8,-5.11,-0.959,10.92,3,9.1,-63.6,58.49,ROBN,BITU,20,0.02,5,0.188772,0.1889
10.11,0.8265,13.79,6,7.9,-22.8,-47.17,-10.6898,47.17,2,6.1,-63.6,16.43,ROBN,BITU,20,0.02,10,0.188772,0.1889
-24.5,-1.9358,24.5,4,5.3,-22.8,12.13,2.8795,0.0,2,6.1,-63.6,75.72,ROBN,BITU,20,0.02,20,0.188772,0.1889
-5.75,-2.1789,12.81,8,10.6,-22.8,-11.94,-18.8021,11.94,3,9.1,-63.6,51.65,ROBN,BITU,20,0.03,1,0.188772,0.1889
-26.06,-5.2762,26.28,7,9.2,-22.8,-8.52,-5.3557,8.75,3,9.1,-63.6,55.08,ROBN,BITU,20,0.03,3,0.188772,0.1889
-26.25,-2.6573,31.0,7,9.2,-22.8,-5.11,-0.959,10.92,3,9.1,-63.6,58.49,ROBN,BITU,20,0.03,5,0.188772,0.1889
15.02,1.5493,13.65,5,6.6,-22.8,-47.17,-10.6898,47.17,2,6.1,-63.6,16.43,ROBN,BITU,20,0.03,10,0.188772,0.1889
-23.87,-0.8331,39.74,4,5.3,-22.8,-8.76,-2.1309,9.46,2,6.1,-63.6,54.84,ROBN,BITU,20,0.03,20,0.188772,0.1889
-0.67,-0.0222,8.1,8,10.6,-22.8,-5.89,-5.922,8.15,3,9.1,-63.6,57.7,ROBN,BITU,20,0.05,1,0.188772,0.1889
-31.57,-6.9068,31.57,7,9.2,-22.8,-3.54,-1.3797,8.44,3,9.1,-63.6,60.06,ROBN,BITU,20,0.05,3,0.188772,0.1889
-4.47,-0.0422,21.17,7,9.2,-22.8,6.52,2.8184,2.65,2,6.1,-63.6,70.12,ROBN,BITU,20,0.05,5,0.188772,0.1889
6.42,0.8866,13.65,5,6.6,-22.8,-47.17,-10.6898,47.17,2,6.1,-63.6,16.43,ROBN,BITU,20,0.05,10,0.188772,0.1889
-23.87,-0.8331,39.74,4,5.3,-22.8,-8.76,-2.1309,9.46,2,6.1,-63.6,54.84,ROBN,BITU,20,0.05,20,0.188772,0.1889
0.53,0.6154,8.5,7,9.2,-22.8,-12.07,-11.4521,14.17,3,9.1,-63.6,51.53,ROBN,BITU,20,0.07,1,0.188772,0.1889
-14.95,-2.998,18.64,7,9.2,-22.8,-7.53,-4.4019,8.44,3,9.1,-63.6,56.07,ROBN,BITU,20,0.07,3,0.188772,0.1889
-47.17,-4.2678,53.2,6,7.9,-22.8,13.59,3.6453,2.65,2,6.1,-63.6,77.19,ROBN,BITU,20,0.07,5,0.188772,0.1889
9.38,0.9134,20.03,5,6.6,-22.8,-47.17,-10.6898,47.17,2,6.1,-63.6,16.43,ROBN,BITU,20,0.07,10,0.188772,0.1889
-4.92,-0.377,16.11,4,5.3,-22.8,-8.76,-2.1309,9.46,2,6.1,-63.6,54.84,ROBN,BITU,20,0.07,20,0.188772,0.1889
-0.24,-0.1888,2.78,8,10.6,9.54,4.35,10.4318,1.01,3,9.2,34.67,-30.32,ROBN,XOM,20,0.01,1,0.199921,0.1775
0.81,0.475,6.21,7,9.2,9.54,-5.38,-6.4174,5.8,3,9.2,34.67,-40.05,ROBN,XOM,20,0.01,3,0.199921,0.1775
-3.96,-0.965,8.86,7,9.2,9.54,-5.6,-3.3781,7.04,3,9.2,34.67,-40.27,ROBN,XOM,20,0.01,5,0.199921,0.1775
0.99,0.2656,11.37,6,7.9,9.54,8.85,2.8949,1.01,2,6.1,34.67,-25.82,ROBN,XOM,20,0.01,10,0.199921,0.1775
13.36,1.9915,0.44,4,5.3,9.54,2.97,0.8128,3.33,2,6.1,34.67,-31.7,ROBN,XOM,20,0.01,20,0.199921,0.1775
7.72,18.3786,0.7,8,10.6,9.54,4.35,10.4318,1.01,3,9.2,34.67,-30.32,ROBN,XOM,20,0.02,1,0.199921,0.1775
20.55,13.1629,0.0,7,9.2,9.54,-5.38,-6.4174,5.8,3,9.2,34.67,-40.05,ROBN,XOM,20,0.02,3,0.199921,0.1775
-4.34,-1.0788,9.22,7,9.2,9.54,-5.6,-3.3781,7.04,3,9.2,34.67,-40.27,ROBN,XOM,20,0.02,5,0.199921,0.1775
0.34,0.179,11.37,6,7.9,9.54,8.85,2.8949,1.01,2,6.1,34.67,-25.82,ROBN,XOM,20,0.02,10,0.199921,0.1775
13.36,1.9915,0.44,4,5.3,9.54,2.97,0.8128,3.33,2,6.1,34.67,-31.7,ROBN,XOM,20,0.02,20,0.199921,0.1775
4.9,13.4583,0.41,8,10.6,9.54,4.35,10.4318,1.01,3,9.2,34.67,-30.32,ROBN,XOM,20,0.03,1,0.199921,0.1775
10.05,5.3867,2.78,7,9.2,9.54,-5.38,-6.4174,5.8,3,9.2,34.67,-40.05,ROBN,XOM,20,0.03,3,0.199921,0.1775
-2.53,-1.1654,6.71,7,9.2,9.54,-5.6,-3.3781,7.04,3,9.2,34.67,-40.27,ROBN,XOM,20,0.03,5,0.199921,0.1775
21.34,3.5728,2.47,5,6.6,9.54,8.85,2.8949,1.01,2,6.1,34.67,-25.82,ROBN,XOM,20,0.03,10,0.199921,0.1775
-1.72,-0.2465,8.4,4,5.3,9.54,6.52,0.0,0.0,1,3.1,34.67,-28.15,ROBN,XOM,20,0.03,20,0.199921,0.1775
3.86,8.552,1.29,8,10.6,9.54,3.23,8.0812,1.01,3,9.2,34.67,-31.44,ROBN,XOM,20,0.05,1,0.199921,0.1775
-10.45,-5.1817,11.27,7,9.2,9.54,-4.71,-5.3789,5.14,3,9.2,34.67,-39.38,ROBN,XOM,20,0.05,3,0.199921,0.1775
4.57,1.8207,3.21,7,9.2,9.54,-4.63,-2.9835,6.09,2,6.1,34.67,-39.3,ROBN,XOM,20,0.05,5,0.199921,0.1775
19.67,3.1186,3.81,5,6.6,9.54,8.85,2.8949,1.01,2,6.1,34.67,-25.82,ROBN,XOM,20,0.05,10,0.199921,0.1775
-1.72,-0.2465,8.4,4,5.3,9.54,6.52,0.0,0.0,1,3.1,34.67,-28.15,ROBN,XOM,20,0.05,20,0.199921,0.1775
-12.82,-13.7795,12.82,7,9.2,9.54,-2.52,-7.4743,3.51,3,9.2,34.67,-37.19,ROBN,XOM,20,0.07,1,0.199921,0.1775
-9.42,-5.4168,10.21,7,9.2,9.54,-4.18,-5.3341,4.61,2,6.1,34.67,-38.85,ROBN,XOM,20,0.07,3,0.199921,0.1775
2.79,1.1878,5.74,6,7.9,9.54,-1.64,-1.705,3.14,2,6.1,34.67,-36.31,ROBN,XOM,20,0.07,5,0.199921,0.1775
-4.78,-1.1429,9.82,5,6.6,9.54,8.85,2.8949,1.01,2,6.1,34.67,-25.82,ROBN,XOM,20,0.07,10,0.199921,0.1775
-9.18,-1.5583,11.56,4,5.3,9.54,6.52,0.0,0.0,1,3.1,34.67,-28.15,ROBN,XOM,20,0.07,20,0.199921,0.1775
-12.01,-2.6532,19.43,8,10.6,-24.35,-11.71,-19.3675,11.71,3,9.1,-63.24,51.53,ROBN,BITX,20,0.01,1,0.187121,0.1878
-27.32,-2.3261,27.32,7,9.2,-24.35,-8.65,-5.3415,8.98,3,9.1,-63.24,54.59,ROBN,BITX,20,0.01,3,0.187121,0.1878
-41.96,-6.3997,45.64,7,9.2,-24.35,-5.22,-0.9886,11.02,3,9.1,-63.24,58.02,ROBN,BITX,20,0.01,5,0.187121,0.1878
11.41,0.8959,13.81,6,7.9,-24.35,-47.11,-10.9953,47.11,2,6.1,-63.24,16.13,ROBN,BITX,20,0.01,10,0.187121,0.1878
-24.58,-1.9821,24.58,4,5.3,-24.35,11.6,2.8325,0.0,2,6.1,-63.24,74.84,ROBN,BITX,20,0.01,20,0.187121,0.1878
-5.09,-1.8419,10.23,8,10.6,-24.35,-11.71,-19.3675,11.71,3,9.1,-63.24,51.53,ROBN,BITX,20,0.02,1,0.187121,0.1878
-27.2,-2.5445,27.39,7,9.2,-24.35,-8.65,-5.3415,8.98,3,9.1,-63.24,54.59,ROBN,BITX,20,0.02,3,0.187121,0.1878
-44.04,-6.7024,47.59,7,9.2,-24.35,-5.22,-0.9886,11.02,3,9.1,-63.24,58.02,ROBN,BITX,20,0.02,5,0.187121,0.1878
9.24,0.7834,13.81,6,7.9,-24.35,-47.11,-10.9953,47.11,2,6.1,-63.24,16.13,ROBN,BITX,20,0.02,10,0.187121,0.1878
-24.58,-1.9821,24.58,4,5.3,-24.35,11.6,2.8325,0.0,2,6.1,-63.24,74.84,ROBN,BITX,20,0.02,20,0.187121,0.1878
-5.13,-1.8604,12.79,8,10.6,-24.35,-11.71,-19.3675,11.71,3,9.1,-63.24,51.53,ROBN,BITX,20,0.03,1,0.187121,0.1878
-25.75,-5.2096,25.95,7,9.2,-24.35,-8.65,-5.3415,8.98,3,9.1,-63.24,54.59,ROBN,BITX,20,0.03,3,0.187121,0.1878
-26.29,-2.6747,30.97,7,9.2,-24.35,-5.22,-0.9886,11.02,3,9.1,-63.24,58.02,ROBN,BITX,20,0.03,5,0.187121,0.1878
15.51,1.5782,13.84,5,6.6,-24.35,-47.11,-10.9953,47.11,2,6.1,-63.24,16.13,ROBN,BITX,20,0.03,10,0.187121,0.1878
-23.92,-0.8386,39.68,4,5.3,-24.35,-9.13,-2.1926,9.73,2,6.1,-63.24,54.11,ROBN,BITX,20,0.03,20,0.187121,0.1878
-0.08,0.2581,8.16,8,10.6,-24.35,-5.86,-6.1326,8.02,3,9.1,-63.24,57.37,ROBN,BITX,20,0.05,1,0.187121,0.1878
-31.83,-6.9765,31.83,7,9.2,-24.35,-3.71,-1.4523,8.58,3,9.1,-63.24,59.53,ROBN,BITX,20,0.05,3,0.187121,0.1878
-4.15,-0.0104,21.1,7,9.2,-24.35,6.52,2.8697,2.53,2,6.1,-63.24,69.76,ROBN,BITX,20,0.05,5,0.187121,0.1878
6.96,0.9321,13.84,5,6.6,-24.35,-47.11,-10.9953,47.11,2,6.1,-63.24,16.13,ROBN,BITX,20,0.05,10,0.187121,0.1878
-23.92,-0.8386,39.68,4,5.3,-24.35,-9.13,-2.1926,9.73,2,6.1,-63.24,54.11,ROBN,BITX,20,0.05,20,0.187121,0.1878
0.56,0.6234,8.45,7,9.2,-24.35,-11.92,-11.6021,13.93,3,9.1,-63.24,51.32,ROBN,BITX,20,0.07,1,0.187121,0.1878
-15.0,-2.9367,18.8,7,9.2,-24.35,-7.34,-4.1192,8.58,3,9.1,-63.24,55.9,ROBN,BITX,20,0.07,3,0.187121,0.1878
-47.45,-4.2962,53.43,6,7.9,-24.35,13.64,3.6901,2.53,2,6.1,-63.24,76.87,ROBN,BITX,20,0.07,5,0.187121,0.1878
9.45,0.9179,20.02,5,6.6,-24.35,-47.11,-10.9953,47.11,2,6.1,-63.24,16.13,ROBN,BITX,20,0.07,10,0.187121,0.1878
-4.25,-0.3139,15.62,4,5.3,-24.35,-9.13,-2.1926,9.73,2,6.1,-63.24,54.11,ROBN,BITX,20,0.07,20,0.187121,0.1878
-35.97,-1.824,50.07,29,40.2,39.1,-1.29,0.0219,14.67,15,48.5,-34.92,33.63,XOM,FNGU,3,0.01,1,-0.190994,0.173
0.87,0.4237,27.5,22,30.5,39.1,-29.34,-4.6107,35.55,9,29.1,-34.92,5.58,XOM,FNGU,3,0.01,3,-0.190994,0.173
-43.1,-1.1351,49.65,18,24.9,39.1,-30.79,-5.5168,30.79,8,25.8,-34.92,4.13,XOM,FNGU,3,0.01,5,-0.190994,0.173
17.47,0.7894,33.91,12,16.6,39.1,-8.52,-0.7359,20.91,5,16.2,-34.92,26.4,XOM,FNGU,3,0.01,10,-0.190994,0.173
76.92,1.639,34.1,7,9.7,39.1,-16.41,-0.9666,16.41,3,9.7,-34.92,18.52,XOM,FNGU,3,0.01,20,-0.190994,0.173
-23.7,-1.2313,39.49,15,20.8,39.1,-18.0,-6.6976,21.13,9,29.1,-34.92,16.92,XOM,FNGU,3,0.02,1,-0.190994,0.173
-16.06,-0.5729,29.77,13,18.0,39.1,-4.08,-0.7676,10.55,7,22.6,-34.92,30.84,XOM,FNGU,3,0.02,3,-0.190994,0.173
-44.3,-1.9374,51.61,12,16.6,39.1,-24.16,-3.476,31.13,6,19.4,-34.92,10.76,XOM,FNGU,3,0.02,5,-0.190994,0.173
-30.11,-1.2002,42.0,8,11.1,39.1,-32.71,-15.393,32.71,3,9.7,-34.92,2.21,XOM,FNGU,3,0.02,10,-0.190994,0.173
6.44,0.4955,21.88,5,6.9,39.1,-34.79,-11.4719,34.79,2,6.5,-34.92,0.14,XOM,FNGU,3,0.02,20,-0.190994,0.173
-36.14,-5.5878,39.49,5,6.9,39.1,4.4,8.9959,0.94,3,9.7,-34.92,39.32,XOM,FNGU,3,0.03,1,-0.190994,0.173
-23.06,-2.6507,31.88,4,5.5,39.1,10.79,9.7662,0.14,3,9.7,-34.92,45.71,XOM,FNGU,3,0.03,3,-0.190994,0.173
-26.52,-2.1224,36.17,4,5.5,39.1,5.15,1.4148,9.5,3,9.7,-34.92,40.07,XOM,FNGU,3,0.03,5,-0.190994,0.173
-23.78,-1.8557,29.56,4,5.5,39.1,-6.68,-1.2039,11.82,2,6.5,-34.92,28.24,XOM,FNGU,3,0.03,10,-0.190994,0.173
-2.25,0.2057,25.56,3,4.2,39.1,18.82,0.0,0.0,1,3.2,-34.92,53.74,XOM,FNGU,3,0.03,20,-0.190994,0.173
-34.01,-7.0361,39.49,2,2.8,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,XOM,FNGU,3,0.05,1,-0.190994,0.173
-28.53,0.0,28.53,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,XOM,FNGU,3,0.05,3,-0.190994,0.173
-31.69,0.0,31.69,1,1.4,39.1,0.0,0.0,0.0,0,0.0,-34.92,34.92,XOM,FNGU,3,0.05,5,-0.190994,0.173
